"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 1 1 1 0.283372441340963 0.0313242230830778 0.342871727483212 0.601103711771511 1 1 0
"2" 0 0 0 -1.28602370998681 -1.00180553685777 -0.623897511463626 -0.84359473866846 0 1 0
"3" 0 0 1 -0.837826026464838 -0.595431760506374 -0.117201752785877 -0.317440151213008 1 1 0
"4" 0 1 0 0.190673598015755 -0.195338327252282 0.122524467096092 -0.195395145412085 1 0 1
"5" 1 1 0 -0.75287397998814 -0.710061649434583 -0.541705336374204 -0.234845660722248 1 1 0
"6" 1 0 0 -0.5185707461961 -0.673732297767197 -1.26698395542106 -0.532050991814877 0 0 0
"7" 1 1 1 3.16982245270926 2.14231948425426 3.03175253988627 2.33541730624232 1 1 0
"8" 1 1 1 0.854003255900523 0.725454120568845 -0.122788240413808 0.11534804061753 1 1 1
"9" 0 0 0 -0.147846558462895 -0.589452573778725 -0.441697415994403 -0.295450972013073 1 0 1
"10" 1 1 1 1.30996915838331 0.761780199846718 1.62776409204528 1.08969766503248 0 0 0
"11" 0 0 0 0.885566713572072 0.0940561511730348 0.179265151138982 0.157764002896274 0 0 1
"12" 1 1 0 -0.541670513951592 0.0418764437087547 -0.448636561787307 -0.218303728566755 1 0 1
"13" 1 0 1 0.274660559108479 -0.0786179095427285 0.63010021367838 -0.111636249461893 1 1 0
"14" 1 1 1 1.0851217437116 0.84635457152237 0.197025086669166 0.561755721797181 1 0 1
"15" 0 0 0 -1.42011151847459 -0.819200418144014 -1.1717612747013 -0.591899095289548 1 0 1
"16" 0 0 0 -0.899113159859369 -0.433439100470266 -0.756070974444939 0.183029892107192 1 0 1
"17" 1 1 1 -0.104726004424469 0.424024845830992 0.271204574247362 0.193116332646586 1 0 1
"18" 0 0 1 -1.47793066407858 -1.53794065158867 -1.49490747472021 -1.03698809371459 1 1 0
"19" 0 0 0 1.06352261356682 1.18757700727629 0.88532693718214 1.47529384390464 0 0 0
"20" 0 0 0 0.498258546816903 0.330882692701623 0.779405564185858 0.428285852772373 1 0 1
"21" 1 0 0 -0.0858251122267416 0.209159054623603 0.0947908665395711 0.00616975957074432 0 1 0
"22" 0 0 0 -2.86361169645431 -2.33637944315907 -2.81732102774313 -1.65633482846412 0 0 0
"23" 0 0 0 -2.30363140123099 -1.94288608150434 -1.97969413885875 -1.57697170171808 0 0 0
"24" 1 1 0 -0.167665438531666 -0.373466279109962 -0.402887127217956 -0.195221011658324 0 1 1
"25" 1 1 1 2.10167290174275 1.16340241520687 2.17837888347315 1.71474511748002 1 0 0
"26" 0 0 1 2.16147793234976 0.899913737002401 1.68621713187951 1.35137660209696 0 0 0
"27" 1 1 1 0.414065257960981 0.620185457922321 0.38121653920538 0.698936610934803 1 0 1
