"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 1 1 0 0.543621486182737 0.379761120741568 0.912654537913574 0.716672335815198 0 0 1
"2" 0 0 1 -0.0785269714025986 0.346340204617396 0.229252893449097 0.0382809124507993 0 0 0
"3" 1 0 1 0.404143948760813 0.100908645834939 0.362081396147636 0.070311892677426 1 1 1
"4" 1 1 1 2.1937652677346 1.55486826425272 2.37117404435024 1.20825352939426 1 0 1
"5" 1 1 1 0.0181901172399416 0.630160440928799 0.578858084354555 0.267741563696816 0 0 0
"6" 0 0 1 0.580811245974587 -0.00827648162785914 0.196039181935315 -0.0523201824205673 1 1 1
"7" 1 1 1 2.36328125503141 1.93417193125773 2.29811998371945 1.64675123233533 1 0 0
"8" 1 1 1 -0.365623584004939 0.113062498238471 -0.252035348727901 -0.0874668138884883 0 1 1
"9" 1 1 1 1.4894195186627 0.61524760996913 1.11998571204806 0.629381799154829 0 1 0
"10" 0 0 0 -0.380167876034588 -0.402604800239129 -1.22402793897517 -0.710316961697296 0 1 1
"11" 1 0 1 -1.88301425642929 -0.591886671334977 -0.908223550081064 -0.671799147784563 0 1 0
"12" 0 0 0 0.159030664238334 0.0521364118152994 0.357386635019005 0.51206607769505 1 1 0
"13" 0 1 0 1.10843693525437 1.45541110807309 1.41056236157346 1.02584145293046 1 1 1
"14" 0 0 0 -0.78646652870713 -0.405528325003381 -0.836690121424605 -0.679078500604457 1 0 0
"15" 1 1 0 -0.952183312262779 0.473075523172181 -0.125651318145025 -0.0208748872903245 1 1 1
"16" 1 1 0 -0.195646604109637 0.603024865424626 0.565878772676759 0.212203278270688 0 1 0
"17" 1 0 0 0.397196991871607 0.301205214426274 0.570109803005468 0.255723086897813 1 1 1
"18" 1 1 1 1.04438188917472 0.861550338871777 1.29656441031796 0.999047666197489 0 1 1
"19" 1 1 1 -1.13726786420239 -0.266495958149857 -0.632884378448042 -0.476668854294751 1 0 0
"20" 0 0 1 -1.51404424363993 -1.28444579487004 -1.44439989942227 -0.87704368947442 0 0 0
"21" 0 1 0 -0.627347952518507 -0.845569652561386 -0.863059967528347 -0.51858705770988 0 0 0
"22" 1 1 1 1.55754585105243 0.796186411404903 1.61598647148141 1.10284696256913 0 0 1
"23" 1 0 0 0.659208838752684 0.827914438622818 0.899397084685351 0.555977273674272 0 1 1
"24" 1 0 1 -0.584966965331228 -0.314800635308866 -0.459951273799812 -0.0797689867412844 1 0 0
"25" 1 1 1 1.30091841109419 0.695163591310698 1.4733651559798 0.610701925701336 1 1 1
"26" 1 1 1 0.015255774697872 0.249978365443172 -0.219567111209836 -0.0803401488426649 1 0 1
"27" 1 0 1 0.443644249284528 0.510339335747028 0.199253445781837 0.0997043190534477 0 0 0
"28" 0 1 0 0.369913282731138 -0.488610641659595 -0.0337364357621234 -0.180201576941844 0 0 1
"29" 1 0 1 2.51922943291882 1.69378917002445 2.25131288376574 1.63161834185455 1 1 0
"30" 0 0 0 0.345774166391081 0.921670374123466 0.191392164234215 0.934669075542906 1 0 0
"31" 0 0 1 -0.404107848828959 -0.73943212982872 -0.409746229355035 -0.954993335248233 1 0 0
"32" 0 0 0 0.127407142876023 -0.239437177346898 -0.362093949860178 -0.401990296272495 0 0 0
"33" 0 0 0 -1.66291644562794 -1.27644628845778 -0.947319581951933 -1.61005181156799 0 0 0
"34" 0 1 0 0.152989634715347 0.35106779454342 0.197717676202695 0.171194568471919 0 1 1
"35" 1 1 1 -0.649773774781787 -0.805403286983394 -1.03563621229647 -0.525246336300917 1 1 0
"36" 1 0 1 -1.00831817170232 -0.85669464930013 -0.92041510803578 -0.683466264890241 1 1 1
"37" 0 0 0 -0.265518570394098 -0.470372181061044 -0.647079580959431 -0.705332109629543 1 0 1
"38" 1 0 1 0.125450738557428 0.870071796577528 0.0086488084307576 0.00385637870580215 1 1 1
