"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 1 1 1 -0.128168614043147 0.556521738558306 0.285985367179959 0.140475538227485 0 1 1
"2" 0 0 0 0.668081621477732 0.223102067842988 0.937676848827807 0.632682848436242 0 1 0
"3" 1 1 0 -1.78346301619741 -1.30768099335741 -1.69199819716919 -1.29349615568513 0 1 1
"4" 0 1 1 0.744552226732144 0.803290018514619 0.225093579050116 0.232437621343203 0 0 1
"5" 0 1 1 0.0570075005312106 0.548561282921555 -0.0559097357258901 0.430262043514095 0 1 0
"6" 0 1 0 0.827832920450591 1.1739925846013 0.538632774193497 -0.246696649416069 1 1 1
"7" 1 1 1 -0.33349674014937 0.000580307492967128 -0.165487539765904 0.0919712410188538 1 1 0
"8" 0 1 1 0.481670318301277 0.954728353905315 0.530290713380688 0.429876607019477 0 0 1
"9" 0 1 1 0.16621241673204 0.262963331685697 0.888863893201451 0.479001105058334 1 1 0
"10" 1 1 0 -0.0238330104369904 -0.371589756515539 0.0294470222426713 0.115299358789164 0 0 0
"11" 0 1 1 1.25698381728261 0.964945335523465 1.55846800205803 1.20604963645673 0 1 1
"12" 1 0 1 -0.312365316742478 0.180355198388784 0.0836238613770159 0.209244167702073 0 1 0
"13" 1 1 1 1.1575737853141 1.23978475372448 1.05145709028309 1.19553957621536 0 0 1
"14" 0 0 1 -0.647112647302275 -1.00765174747284 -0.691770654208582 -0.252158202718897 1 0 0
"15" 1 1 1 1.69171738854915 1.59143496162079 2.27656198681049 1.53843095758111 1 1 1
"16" 1 1 1 0.910273926183691 0.181456506577564 0.603098637369191 0.390013595949997 0 0 1
"17" 0 0 0 -1.58363777399141 -0.858868046196033 -1.13272571332402 -1.50111453612523 1 0 1
"18" 1 1 1 1.03581563520745 0.632043039172873 -0.0149366646006738 0.856531375690579 1 1 0
"19" 1 1 0 -0.114294184662884 -0.655194543775783 -0.460580576544307 -0.0973211039441285 1 1 1
"20" 1 1 1 0.0836400073038159 0.211389525611275 0.364026861320504 0.377148189796378 0 1 1
"21" 1 0 1 1.08576254810934 0.825159384777506 0.570129668356529 0.539333918381335 1 0 1
"22" 1 1 1 -0.859222917719096 -0.961633216752417 -0.478955059863125 -0.784331943064507 1 0 0
"23" 1 0 1 -0.127129973067918 0.0527407764136926 0.200347030950729 -0.471750804367844 1 1 1
"24" 1 0 1 -0.602871213242304 -0.548139829403638 -0.431576616011388 -0.509693069269374 1 1 1
"25" 1 0 1 0.861087884034665 0.766981330706214 1.11028291196948 1.11030758732151 1 1 1
"26" 1 1 1 1.78754848673604 1.44561651729963 1.74301192689838 0.903782062791774 0 1 1
"27" 0 0 0 -0.388438613092705 -0.281662992032268 -0.179231573438613 -0.346807616355254 0 0 0
"28" 0 1 1 -0.11490101342423 -0.346252068611008 -0.192749356746521 0.0473163153539764 0 0 0
"29" 0 0 0 -0.0891159197425949 0.167465140541053 0.267469137007929 -0.49966279607163 0 0 0
"30" 0 1 0 -0.663893482042184 -0.333744547978646 -0.953918064242115 -0.369810105728043 1 0 0
"31" 1 0 0 -2.08131013821157 -1.55730748304295 -1.62851880084432 -1.30247170394268 1 0 0
"32" 0 1 1 -0.392865833781925 -0.181540688473061 -0.308611334375474 -0.345155776256716 0 0 1
"33" 0 0 0 -0.164855346381094 0.0577174191072254 -0.250144481444098 -0.218828726738847 0 0 0
"34" 0 0 0 -1.1361217694867 -0.902241296606967 -0.438942663134592 -0.52321246521059 0 1 1
"35" 1 0 1 0.0314317697035526 0.0371876643046511 0.241190516644468 -0.170943828883951 0 1 1
"36" 0 0 1 -0.495725180593414 -0.00160164360952489 -0.0671998013586184 0.0641190754302335 1 1 1
"37" 1 1 1 0.643425611094454 0.21610321796821 0.116157449420208 -0.0801934905371916 0 1 1
"38" 0 0 0 0.934095339533316 0.437150396911926 0.460989236030963 0.575760175393084 0 0 0
"39" 1 1 1 0.0783121535032462 0.220564197984043 0.0368103624031544 0.375667926704493 0 1 0
"40" 1 0 1 -0.342659616007612 -0.305356920772137 0.156530242593667 -0.150157749827168 1 0 1
"41" 1 1 1 0.0286100368815152 0.795013624764897 0.887375479288789 0.752238631133769 0 1 1
"42" 0 0 0 -0.329323458572363 -0.839151295543183 -0.523863903625616 -0.414122382049031 1 0 0
"43" 1 1 0 -0.398764595659035 -0.113615482852181 0.179961407149074 -0.244257512811494 1 0 0
"44" 0 0 0 -0.347923783989206 -0.2558741831078 0.0718230639192352 -0.290567513903452 0 1 0
"45" 0 0 0 -0.0700873085215845 0.182380642030286 0.294738758133615 0.242358450836976 0 0 1
"46" 1 0 1 0.988954622778697 0.905247928128966 0.639638225399237 0.393316314483779 0 1 1
"47" 1 0 0 -0.889829000607824 -0.0170604426370923 -0.870813302486958 -0.672243220078896 1 0 1
"48" 1 0 0 -1.24958502396675 -1.47127348391386 -0.939249346767485 -1.40200275227184 0 0 1
"49" 1 1 1 0.33034650371577 0.0995340125045099 0.518792282874204 0.491763184520413 0 0 1
"50" 1 1 1 1.92795587539139 1.33673373290777 1.19475596017402 1.01512972644909 1 1 0
"51" 1 0 0 0.873541398821917 0.168248843048093 0.821663644621879 0.425843296528509 1 0 1
