"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"1" -0.11954232501639 -0.365415767835806 -0.454620255340828 0.574760164927391 -0.91887426828815 0.052048889179907 0.16570767420604 0.00758137603684397 0.245643061713805
"2" -0.2138730055858 0.255213759318238 0.0517585223264863 1.05881558735638 0.882624696466895 0.187367538624261 0.303107647256011 -0.59484607761689 0.365669390971857
"3" -1.4490113570584 -0.371336065355813 -1.51777241094177 -0.519478538058427 1.17475379590227 1.39855177317376 -0.678881402573284 1.54722072300132 -0.318803499436868
"4" -1.2847021181482 -0.698941070764914 -0.457594198824279 0.043407857112251 0.565595441471657 0.813903936306172 -0.974020464661208 -0.0909391489120015 -1.7401552162822
"5" 1.64619942946976 0.0891783471886313 1.93665877458558 0.581839593992467 -0.150424362470231 0.456524128444222 0.212540883052859 -1.09734992628707 -0.0604323559740428
"6" -0.408294483198615 -0.548443580412238 -0.658178141290545 0.924065612296035 -0.617759151845674 -0.207878979600855 -1.35141138320836 -0.152986831953245 0.0299720893653434
"7" 0.568047851326026 0.0593700610534017 1.16615400550062 1.39579153298426 0.39310348512786 0.198550908973994 -0.942336610378604 -1.03838866574702 0.0614337956980908
"8" 0.957549727142585 0.0936178330966654 0.317742231968149 -1.08867307156613 -1.34114601755486 -0.0978718133149876 2.10167574908572 -0.84326102994551 0.669598687835216
"9" -0.650672119688606 -0.196407928184993 -0.874722773342872 0.899568910504767 -0.0337947228634595 1.18007962780439 -1.08225774960846 -0.567038484522961 -0.668003173560799
"10" -2.17649868681645 -2.30025491026255 -0.999986263849916 3.29715580694683 0.921560410070774 4.18020966608911 1.04530837115658 0.540659691321983 0.609764830668182
"11" 0.244405719839582 -0.131188475822776 -0.799807138758101 -1.3985357836977 -0.805779494353828 -1.08488127959423 0.42355958250314 1.04500675640406 1.76807688364945
"12" -1.39508632005857 -0.357660944889753 0.336395320057817 -1.52710234757028 -0.211022287889353 -1.57769161981078 -1.47295207812817 -1.6232926537418 -0.305371585210144
"13" -0.255546485268951 -0.503458529535761 -1.20023490324299 -1.31529244641116 0.733797187245921 -1.29490526646701 -2.12157782986699 -1.08607210274103 -2.52816929376662
"14" -2.2334358353474 -0.193107214479374 -1.01844844551846 -0.673179969275695 -0.00196453180856532 -1.25979753626288 -3.74265257924798 -0.0954685941163592 -0.861659753422729
"15" -3.90521229824699 -2.63438820616201 -2.56033420203542 -1.78798428329361 -1.19504150504281 -1.1013215880377 -3.22282237266551 -1.30682126479014 -0.482654376106865
"16" -0.160790266262327 0.801850293585052 0.146943019975039 0.240689431620287 0.390682320232045 -0.164645627169918 2.45192391280741 0.887825406432191 1.55785185327713
"17" -0.0970968941029173 -0.464517131129023 -0.588340192197005 -0.620305777183105 -0.943149924636844 -1.43980673238061 -1.48306386467898 -0.469364206170741 -1.60000896005823
"18" 0.985279710366697 0.622657304979231 0.96516646783027 -0.521882035404246 -0.504353477465718 -0.350480999749073 1.16927702530902 -0.198160042748827 1.19884148103617
"19" -1.12111289286445 -1.78421822026525 -0.936434825927169 1.74994338958976 1.52644675774585 1.34802532586176 1.02003169291699 0.17300285627345 0.713773853145333
"20" -0.20063712895527 0.929206331809472 -1.01832631563818 0.0381052359470201 0.972349093390553 -0.860951122262051 -1.63512776735075 -1.14738832882739 -3.18316165902646
"21" -0.841619960928203 -1.83148948100991 -0.704673896545288 -0.482310334507801 -0.651346504815624 -0.781629139298635 -0.384302556592264 -1.98634348747004 -1.95175181374748
"22" 0.763393811482878 -0.381497953738493 0.205780699506159 -0.556175222945597 -0.21583201017521 -0.844698901734155 1.4953149791511 0.109940364076187 -0.718487954394257
"23" 0.857913461568894 1.16403454054476 0.642536715210122 2.17899414074214 0.638835531276719 0.794028925914085 0.320723864368638 0.771807011542071 -1.7395437554961
"24" -1.39009499782752 -0.498309885636227 -0.624193349362299 0.791367753582575 -0.982764339896795 0.508529707815782 0.329835681558734 -0.870416576739047 0.659913570875468
"25" 1.86478936043389 0.677181760661582 0.721469560345665 -1.29330902952632 -0.770689743120702 -0.479234554816284 0.265067361122449 -0.219006124909102 -0.149477497387418
"26" 0.357234986611726 0.203367155233439 1.21725853554349 1.87878103277848 0.114004852849074 1.17910002389857 0.330071250985166 1.4471785261664 1.73796757980758
"27" 1.12967670029632 1.712415519422 1.01567486353703 1.44823957009329 0.065813801518315 1.17946749297808 -1.5007217728274 -1.07580315379703 -0.686610964337938
