"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"1" -0.132914320956975 -0.855605473095911 1.23502628907446 2.2127113823057 1.25105715405766 0.726697949917513 2.12973750995319 0.779880230805644 2.18254807584877
"2" 0.909333032469133 0.144600140558768 -0.0233162496778951 -0.431250749939591 -0.626717636945732 -1.26577705484379 2.98914440089677 0.0565405680664396 0.286947509874329
"3" 1.04836206181337 0.0977495757195423 1.61918739858087 0.0376587898244638 0.347926005915036 0.519732961380645 0.516624472009745 0.202444903739428 1.0817804603148
"4" -0.416142162330321 -0.315167952316471 -0.334361974345098 1.53627860605645 1.25716417129667 1.59527187686898 1.17438416432698 2.35191968729984 1.13658763910136
"5" -1.72875152741512 -1.92114959802434 -1.21427625108607 3.09277228381035 0.837523436766529 1.31440518135 3.86843886174135 1.87369832405027 0.550024781550932
"6" -0.400934293257637 -0.812771851869541 0.392910711886531 2.19023736918514 1.42187317084068 0.997057252580516 1.3682184542626 0.616145838346045 0.739376119610916
"7" -0.691393309678434 -0.259317563898897 -1.42831655805416 -2.27787660375677 -0.522996596303159 -2.64072720065128 -1.37322167753362 1.79573687477709 -0.925416409873093
"8" 0.00182272663178074 -0.880277996660685 0.639235832175996 -0.565936775350457 -0.419177722195773 -0.991662846628171 -0.35848082560065 0.191024650963861 0.538044505963479
"9" 0.321000505333899 -0.381598726181752 -0.569473311967422 1.56120488952826 0.105576193489723 0.444810376568587 -2.536309928994 -1.09836784116574 -0.0795936743915512
"10" -0.991556056499892 1.30689453747679 -0.175417580621162 -0.620796465475445 1.12456700547285 -0.538846170802335 -2.03289903316757 0.0531794362016268 -2.40809978154626
"11" 0.445722943463677 -0.796081707931147 0.845711231684791 1.09636355586412 -0.17121102106928 -0.189103616744186 1.75545669491301 2.21379408657944 0.970485128644633
"12" 2.21896615398537 1.99879232411728 1.50066702154809 -2.1778943298538 -1.29424987837549 -2.17578016704723 1.1463600652384 2.11356594660533 -0.0155386681502878
"13" -0.189559165476187 -0.962134975261404 -0.30582441283209 -0.772881599399886 -1.33091484220826 -1.57582846594714 -0.938495607411804 -1.95254400387726 0.545665462369152
"14" 1.11812927373002 0.455748596920127 -0.0299368042208205 0.388048368218448 -0.0824374848212906 0.603727636764524 1.51962253330417 -1.55822330056759 -1.11165193892448
"15" 0.167126287667378 0.607070672008472 0.845962615215044 -1.0057553900648 -0.108392920030423 -0.0669363707155284 -1.47053998273352 1.5069146325944 -0.269201897307318
"16" -0.423295511118883 -0.761834284354294 -0.471977878543594 1.12460605912327 1.46413062142853 0.0615473613265707 0.425519892247284 0.797344365181024 0.630946293961754
"17" 0.27071918493844 0.219798756945601 0.815293417569777 0.533969028091555 -0.439301092137978 0.425035692451926 1.06604814010274 0.634742945833536 -0.65754050764391
"18" 0.643669435042353 0.863748674502839 -0.847474651690119 0.0675758700054934 -0.280309410145632 -0.31697036395013 -1.17405871711232 -0.140544516317695 -1.31779853021074
