"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"1" 0.0764824850689598 0.600258342911923 -0.236280135348638 -0.184090840883161 1.41995371248193 1.13077632236944 1.15274561568531 2.39398401916089 0.878433165290747
"2" -2.89934778872029 -2.28014023470081 0.370377061119485 -0.791921847120314 -1.74811732469008 -0.699707770436622 -0.265728994905566 -1.06014018626942 -0.939978957725963
"3" -1.08141486100835 -0.139952906125754 -0.767306479790017 -0.228430535380178 1.11596848099292 -0.127573732527184 -0.261275355053658 0.844614503850497 0.773335782908123
"4" 2.28330589687226 1.91463121920866 0.945740531712551 -0.0249772297820189 -0.408916294072522 1.06341249633757 1.69668748936069 0.846817622746422 0.433044306038994
"5" -1.34849467780431 -2.15112902095726 -0.746487004529533 -0.302375211260632 -0.484163300370525 0.856494391230181 1.13671500633412 0.388536224079941 0.655554971825373
"6" 0.678268395552874 0.36260315964711 0.658938914476323 0.95107456416943 -0.0881045114127744 0.0911608302811009 1.10114061169387 -1.06497558476127 0.749744693386476
"7" 0.171395199252214 0.830937753019066 0.381882229674407 0.635215931027543 0.562841265506103 0.953863236162425 0.412475743519132 0.665435402869829 -0.253406266735596
"8" -0.778129501292042 -1.21141636163081 0.181891154203772 0.535581662324774 -0.273945047171775 1.05676944046997 1.34328456804085 0.535042679568078 1.08335635795503
"9" 0.404868610981393 0.760219493047461 -0.20666574493977 -0.564405410926646 -0.648586150160168 -2.5864817744783 -0.102782970973185 -0.337234395076866 -0.557074206316282
"10" -0.829630132179811 -0.144911724126936 0.150301060015627 0.0435516581978067 -0.348048467247243 0.389800842801849 -0.443982822687163 -1.60594887150935 -0.844136772422632
"11" -0.0576863704430999 -0.174716493178109 0.00889536779512279 -1.96570649132281 0.362482182330434 -2.66967722345888 0.0280790062915344 -0.60345749338875 -1.01960838382421
"12" -0.777408462618518 -1.23121573185065 0.430930632152025 0.216784848400864 -0.382385632538979 -0.0905291267064933 -1.89723660266404 -1.7044808793428 -0.48293070216578
"13" -0.175925222755286 0.349710167540512 -0.324835963672284 -0.850887618875601 0.27878576335241 -0.792280517496852 -1.57709360551981 0.0684229425234592 -0.0891500808901034
"14" -0.370706759230454 0.0375933242838457 -0.908584422211498 -0.304858352167326 1.10548175041045 0.619746960092488 1.48076923078673 1.54437658608851 1.24472790154244
